Date,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Temp in C 
10/17/1995 20:30,85,125,1020,21,225,0,0,15
10/17/1995 21:00,86,121,1020,11,225,0,0,14.5
10/17/1995 21:30,84,115,1020,26,225,0,0,14.1
10/17/1995 22:00,90,119,1021,17,225,0,0,13.6
10/17/1995 22:30,85,112,1021,13,225,0,0,13.6
10/17/1995 22:59,90,115,1021,9,180,0,0,13.2
10/17/1995 23:00,90,115,1021,9,180,0,0,13.2
10/17/1995 23:30,90,115,1022,27,225,0,0,13.2
10/18/1995 0:00,90,119,1022,20,225,0,0,13.6
10/18/1995 0:30,84,115,1023,28,270,0,0,14.1
10/18/1995 1:00,84,115,1023,7,270,0,0,14.1
10/18/1995 1:30,84,115,1023,0,,0,0,14.1
10/18/1995 2:00,85,112,1023,8,270,0,0,13.6
10/18/1995 2:30,85,112,1024,18,270,0,0,13.6
10/18/1995 3:00,85,112,1024,16,315,0,0,13.6
10/18/1995 3:30,85,112,1025,8,315,0,0,13.6
10/18/1995 4:00,79,97,1025,24,315,0,0,13.2
10/18/1995 4:30,74,86,1026,22,315,0,0,13.2
10/18/1995 5:00,74,83,1026,23,315,0,0,12.7
10/18/1995 5:30,69,72,1026,19,315,0,0,12.7
10/18/1995 6:00,74,83,1026,8,315,0,0,12.7
10/18/1995 6:30,74,83,1027,3,315,0,0,12.7
10/18/1995 7:00,73,76,1027,4,315,0,0,12.3
10/18/1995 7:30,73,76,1027,6,315,0,0,12.3
10/18/1995 8:00,69,72,1027,8,315,0,0,12.7
10/18/1995 8:30,69,72,1027,20,315,0,0,12.7
10/18/1995 9:00,69,72,1027,22,315,1,0,12.7
10/18/1995 9:30,69,72,1028,27,315,36,0,12.7
10/18/1995 10:00,60,56,1027,38,315,50,0,13.2
10/18/1995 10:30,66,73,1028,37,315,51,0,13.6
10/18/1995 11:00,62,72,1028,31,270,50,0,14.5
10/18/1995 11:30,62,78,1027,41,270,50,0,15
10/18/1995 12:00,63,89,1028,35,270,50,0,15.9
10/18/1995 12:30,66,88,1028,35,270,3,0,15
10/18/1995 13:00,67,94,1028,20,270,35,0,15.5
10/18/1995 13:30,62,78,1027,41,270,12,0,15
10/18/1995 14:00,66,88,1028,27,270,26,0,15
10/18/1995 14:30,67,84,1027,23,225,29,0,14.5
10/18/1995 15:00,71,93,1027,38,225,43,0,14.5
10/18/1995 15:30,70,88,1028,33,225,29,0,14.1
10/18/1995 16:00,70,82,1027,21,270,11,0,13.6
10/18/1995 16:30,69,78,1027,28,225,7,0,13.2
10/18/1995 17:00,69,72,1028,23,225,0,0,12.7
10/18/1995 17:30,73,68,1028,8,225,0,0,11.4
10/18/1995 18:00,79,74,1028,5,180,0,0,10.9
10/18/1995 18:30,79,69,1028,6,225,0,0,10.5
10/18/1995 19:00,79,66,1028,10,225,0,0,10
10/18/1995 19:30,84,71,1029,7,180,0,0,9.6
10/18/1995 20:00,84,66,1028,13,180,0,0,9.2
10/18/1995 20:30,84,66,1029,17,225,0,0,9.2
10/18/1995 21:00,84,62,1028,15,180,0,0,8.8
10/18/1995 21:30,89,67,1028,7,180,0,0,8.4
10/18/1995 22:00,83,58,1028,10,225,0,0,8.4
10/18/1995 22:30,83,58,1028,12,180,0,0,8.4
10/18/1995 22:59,83,58,1028,16,180,0,0,8.4
10/18/1995 23:00,83,58,1028,16,180,0,0,8.4
10/18/1995 23:30,83,58,1027,24,225,0,0,8.4
10/19/1995 0:00,83,58,1027,26,225,0,0,8.4
10/19/1995 0:30,83,58,1028,21,180,0,0,8.4
10/19/1995 1:00,83,58,1028,19,225,0,0,8.4
10/19/1995 1:30,83,58,1028,14,225,0,0,8.4
10/19/1995 2:00,83,58,1027,20,225,0,0,8.4
10/19/1995 2:30,89,63,1027,21,225,0,0,8
10/19/1995 3:00,89,63,1027,25,225,0,0,8
10/19/1995 3:30,89,63,1027,34,180,0,0,8
10/19/1995 4:00,89,63,1027,28,225,0,0,8
10/19/1995 4:30,89,67,1027,30,225,0,0,8.4
10/19/1995 5:00,89,67,1027,27,180,0,0,8.4
10/19/1995 5:30,89,67,1027,18,225,0,0,8.4
10/19/1995 6:00,94,76,1027,18,225,0,0,8.4
10/19/1995 6:30,94,76,1027,19,180,0,0,8.4
10/19/1995 7:00,89,71,1027,24,180,0,0,8.8
10/19/1995 7:30,95,80,1027,33,180,0,0,8.8
10/19/1995 8:00,95,84,1027,33,180,0,0,9.2
10/19/1995 8:30,90,84,1027,47,180,0,0,10
10/19/1995 9:00,88,87,1027,43,225,0,0,10.5
10/19/1995 9:30,83,86,1028,40,225,0,0,11.4
10/19/1995 10:00,83,96,1027,34,225,5,0,12.3
10/19/1995 10:30,85,102,1027,42,225,20,0,12.7
10/19/1995 11:00,85,112,1027,60,225,0,0,13.6
10/19/1995 11:30,80,111,1027,46,270,3,0,14.5
10/19/1995 12:00,76,113,1027,38,270,17,0,15.5
10/19/1995 12:30,76,117,1027,38,225,2,0,15.9
10/19/1995 13:00,72,113,1027,40,270,21,0,16.4
10/19/1995 13:30,77,127,1027,42,225,50,0,16.8
10/19/1995 14:00,76,123,1026,47,225,5,0,16.4
10/19/1995 14:30,77,127,1026,47,225,47,0,16.8
10/19/1995 15:00,76,123,1026,48,225,22,0,16.4
10/19/1995 15:30,73,119,1026,54,225,33,0,16.8
10/19/1995 16:00,76,123,1026,31,270,11,0,16.4
10/19/1995 16:30,76,117,1026,25,225,0,0,15.9
10/19/1995 17:00,76,117,1026,19,180,0,0,15.9
10/19/1995 17:30,81,117,1026,34,225,0,0,15
10/19/1995 18:00,84,115,1026,27,180,0,0,14.1
10/19/1995 18:30,85,112,1026,31,180,0,0,13.6
10/19/1995 19:00,90,115,1026,30,225,0,0,13.2
10/19/1995 19:30,89,110,1026,27,225,0,0,12.7
10/19/1995 20:00,84,105,1026,24,225,0,0,13.2
10/19/1995 20:30,89,110,1026,26,225,0,0,12.7
10/19/1995 21:00,89,106,1026,18,225,0,0,12.3
10/19/1995 21:30,89,101,1026,7,225,0,0,11.8
10/19/1995 22:00,94,104,1026,13,225,0,0,11.4
10/19/1995 22:30,89,96,1025,5,225,0,0,11.4
10/19/1995 22:59,95,101,1025,13,225,0,0,10.9
10/19/1995 23:00,95,101,1025,13,225,0,0,10.9
10/19/1995 23:30,89,91,1025,11,225,0,0,10.9
10/20/1995 0:00,94,95,1025,18,225,0,0,10.5
10/20/1995 0:30,88,87,1025,15,180,0,0,10.5
10/20/1995 1:00,95,92,1025,17,180,0,0,10
10/20/1995 1:30,95,92,1024,14,180,0,0,10
10/20/1995 2:00,95,88,1024,34,180,0,0,9.6
10/20/1995 2:30,95,84,1024,23,225,0,0,9.2
10/20/1995 3:00,95,80,1023,19,225,0,0,8.8
10/20/1995 3:30,95,80,1024,13,225,0,0,8.8
10/20/1995 4:00,95,80,1024,18,225,0,10,8.8
10/20/1995 4:30,100,84,1023,16,180,0,20,8.4
10/20/1995 5:00,94,76,1024,12,225,0,10,8.4
10/20/1995 5:30,100,80,1023,7,225,0,20,8
10/20/1995 6:00,94,71,1024,4,225,0,10,8
10/20/1995 6:30,94,71,1024,2,225,0,20,8
10/20/1995 7:00,94,76,1024,6,225,0,10,8.4
10/20/1995 7:30,95,80,1025,7,225,0,10,8.8
10/20/1995 8:00,95,88,1025,11,225,0,0,9.6
10/20/1995 8:30,95,92,1025,9,225,0,0,10
10/20/1995 9:00,94,95,1025,14,225,0,0,10.5
10/20/1995 9:30,89,96,1025,9,225,0,0,11.4
10/20/1995 10:00,89,101,1026,4,225,0,0,11.8
10/20/1995 10:30,89,101,1026,0,,0,0,11.8
10/20/1995 11:00,95,110,1026,2,270,0,0,11.8
10/20/1995 11:30,95,110,1026,9,0,0,0,11.8
10/20/1995 12:00,89,106,1026,23,0,0,20,12.3
10/20/1995 12:30,89,110,1026,20,0,0,0,12.7
10/20/1995 13:00,89,110,1026,19,45,0,0,12.7
10/20/1995 13:30,89,106,1026,38,0,0,60,12.3
10/20/1995 14:00,89,106,1026,32,0,0,0,12.3
10/20/1995 14:30,89,101,1027,35,45,0,20,11.8
10/20/1995 15:00,95,110,1027,26,45,0,10,11.8
10/20/1995 15:30,89,106,1027,12,45,0,0,12.3
10/20/1995 16:00,83,96,1027,38,45,0,0,12.3
10/20/1995 16:30,78,82,1028,42,45,0,0,11.8
10/20/1995 17:00,78,82,1028,39,45,0,0,11.8
10/20/1995 17:30,74,73,1028,46,45,0,0,11.8
10/20/1995 18:00,78,77,1028,36,45,0,0,11.4
10/20/1995 18:30,79,69,1028,30,45,0,0,10.5
10/20/1995 19:00,84,71,1028,20,0,0,0,9.6
10/20/1995 19:30,84,66,1029,11,0,0,0,9.2
10/20/1995 20:00,84,62,1029,12,0,0,0,8.8
10/20/1995 20:30,83,58,1030,15,0,0,0,8.4
10/20/1995 21:00,89,63,1029,6,0,0,0,8
10/20/1995 21:30,83,53,1030,2,0,0,0,8
10/20/1995 22:00,88,54,1030,0,,0,0,7.2
10/20/1995 22:30,88,50,1030,0,,0,0,6.8
10/20/1995 22:59,88,46,1030,0,,0,0,6.4
10/20/1995 23:00,88,46,1030,0,,0,0,6.4
10/20/1995 23:30,88,46,1030,0,,0,0,6.4
10/21/1995 0:00,88,46,1030,0,,0,0,6.4
10/21/1995 0:30,88,41,1030,0,,0,0,6
10/21/1995 1:00,94,43,1030,0,,0,0,5.2
10/21/1995 1:30,94,38,1030,0,,0,0,4.8
10/21/1995 2:00,93,34,1029,0,,0,0,4.4
10/21/1995 2:30,93,30,1029,0,,0,0,4
10/21/1995 3:00,87,20,1029,0,,0,0,4
10/21/1995 3:30,93,30,1030,0,,0,0,4
10/21/1995 4:00,93,30,1030,0,,0,10,4
10/21/1995 4:30,93,26,1030,0,,0,0,3.6
10/21/1995 5:00,93,26,1030,0,,0,10,3.6
10/21/1995 5:30,93,22,1029,0,,0,10,3.2
10/21/1995 6:00,93,18,1030,0,,0,10,2.8
10/21/1995 6:30,86,7,1029,0,,0,0,2.8
10/21/1995 7:00,93,14,1030,0,,0,10,2.4
10/21/1995 7:30,93,14,1030,0,,0,10,2.4
10/21/1995 8:00,86,11,1030,0,,48,0,3.2
10/21/1995 8:30,86,15,1030,0,,49,0,3.6
10/21/1995 9:00,87,24,1030,0,,51,0,4.4
10/21/1995 9:30,88,37,1029,0,,50,0,5.6
10/21/1995 10:00,83,49,1029,0,,51,0,7.6
10/21/1995 10:30,79,57,1028,0,,50,0,9.2
10/21/1995 11:00,79,69,1028,1,135,50,0,10.5
10/21/1995 11:30,69,72,1028,1,135,50,0,12.7
10/21/1995 12:00,69,78,1028,6,180,51,0,13.2
10/21/1995 12:30,67,84,1028,6,180,50,0,14.5
10/21/1995 13:00,66,88,1028,0,,50,0,15
10/21/1995 13:30,71,99,1027,0,,22,0,15
10/21/1995 14:00,67,98,1027,1,0,48,0,15.9
10/21/1995 14:30,67,98,1027,15,180,44,0,15.9
10/21/1995 15:00,67,94,1027,13,180,50,0,15.5
10/21/1995 15:30,71,99,1027,7,180,18,0,15
10/21/1995 16:00,71,93,1026,3,180,0,0,14.5
10/21/1995 16:30,75,93,1026,1,180,0,0,13.6
10/21/1995 17:00,74,86,1026,0,,0,0,13.2
10/21/1995 17:30,74,83,1026,3,180,0,0,12.7
10/21/1995 18:00,74,73,1026,16,180,0,0,11.8
10/21/1995 18:30,78,77,1026,24,180,0,0,11.4
10/21/1995 19:00,73,68,1026,35,135,0,0,11.4
10/21/1995 19:30,79,69,1026,37,135,0,0,10.5
10/21/1995 20:00,79,66,1026,29,135,0,0,10
10/21/1995 20:30,79,62,1026,24,180,0,0,9.6
10/21/1995 21:00,79,57,1026,19,135,0,0,9.2
10/21/1995 21:30,78,53,1026,9,180,0,0,8.8
10/21/1995 22:00,83,53,1026,0,,0,0,8
10/21/1995 22:30,83,49,1026,0,,0,0,7.6
10/21/1995 22:59,83,49,1025,2,180,0,0,7.6
10/21/1995 23:00,83,49,1025,2,180,0,0,7.6
10/21/1995 23:30,83,44,1025,3,180,0,0,7.2
10/22/1995 0:00,83,44,1025,1,180,0,0,7.2
10/22/1995 0:30,83,49,1024,1,180,0,0,7.6
10/22/1995 1:00,78,44,1024,5,180,0,0,8
10/22/1995 1:30,77,39,1024,4,180,0,0,7.6
10/22/1995 2:00,83,44,1024,0,,0,0,7.2
10/22/1995 2:30,82,40,1024,0,,0,0,6.8
10/22/1995 3:00,82,40,1023,2,180,0,0,6.8
10/22/1995 3:30,82,40,1022,9,135,0,0,6.8
10/22/1995 4:00,82,40,1022,9,135,0,0,6.8
10/22/1995 4:30,77,30,1022,12,180,0,0,6.8
10/22/1995 5:00,77,30,1022,17,180,0,0,6.8
10/22/1995 5:30,77,30,1022,25,135,0,0,6.8
10/22/1995 6:00,77,30,1021,33,180,0,0,6.8
10/22/1995 6:30,77,30,1021,31,180,0,0,6.8
10/22/1995 7:00,82,40,1021,20,180,0,0,6.8
10/22/1995 7:30,77,34,1021,21,135,0,0,7.2
10/22/1995 8:00,77,39,1021,27,135,0,0,7.6
10/22/1995 8:30,73,38,1020,31,135,0,0,8.4
10/22/1995 9:00,74,47,1020,44,135,0,0,9.2
10/22/1995 9:30,79,62,1020,39,135,5,0,9.6
10/22/1995 10:00,79,69,1020,46,180,30,0,10.5
10/22/1995 10:30,73,68,1020,43,180,51,0,11.4
10/22/1995 11:00,68,67,1020,43,180,28,0,12.3
10/22/1995 11:30,66,73,1019,44,180,17,0,13.6
10/22/1995 12:00,67,84,1019,56,180,29,0,14.5
10/22/1995 12:30,62,78,1018,64,180,49,0,15
10/22/1995 13:00,66,88,1018,58,180,48,0,15
10/22/1995 13:30,63,89,1018,54,180,51,0,15.9
10/22/1995 14:00,67,94,1017,59,180,50,0,15.5
10/22/1995 14:30,67,98,1017,51,180,47,0,15.9
10/22/1995 15:00,71,102,1017,52,180,50,0,15.5
10/22/1995 15:30,71,102,1017,40,180,31,0,15.5
10/22/1995 16:00,71,99,1017,33,180,8,0,15
10/22/1995 16:30,70,88,1017,23,180,0,0,14.1
10/22/1995 17:00,74,86,1017,20,135,0,0,13.2
10/22/1995 17:30,74,83,1016,21,135,0,0,12.7
10/22/1995 18:00,73,76,1017,23,135,0,0,12.3
10/22/1995 18:30,73,76,1018,27,135,0,0,12.3
10/22/1995 19:00,78,82,1017,17,135,0,0,11.8
10/22/1995 19:30,78,77,1018,27,135,0,0,11.4
10/22/1995 20:00,84,83,1018,18,135,0,0,10.9
10/22/1995 20:30,79,74,1018,24,180,0,0,10.9
10/22/1995 21:00,83,78,1018,14,180,0,0,10.5
10/22/1995 21:30,90,84,1018,16,180,0,0,10
10/22/1995 22:00,84,75,1018,19,180,0,0,10
10/22/1995 22:30,89,79,1017,14,180,0,0,9.6
10/22/1995 22:59,84,71,1017,15,180,0,0,9.6
10/22/1995 23:00,84,71,1017,15,180,0,0,9.6
10/22/1995 23:30,89,75,1017,5,180,0,0,9.2
10/23/1995 0:00,89,71,1017,3,180,0,0,8.8
10/23/1995 0:30,89,71,1017,6,180,0,0,8.8
10/23/1995 1:00,89,71,1017,12,180,0,0,8.8
10/23/1995 1:30,89,67,1016,2,180,0,0,8.4
10/23/1995 2:00,89,67,1016,3,180,0,0,8.4
10/23/1995 2:30,89,67,1016,6,180,0,0,8.4
10/23/1995 3:00,89,67,1016,2,180,0,0,8.4
10/23/1995 3:30,83,58,1016,5,180,0,10,8.4
10/23/1995 4:00,89,63,1016,9,180,0,20,8
10/23/1995 4:30,89,63,1016,6,180,0,10,8
10/23/1995 5:00,89,58,1016,5,180,0,0,7.6
10/23/1995 5:30,89,58,1016,9,135,0,10,7.6
10/23/1995 6:00,89,58,1016,10,135,0,10,7.6
10/23/1995 6:30,89,58,1016,17,135,0,10,7.6
10/23/1995 7:00,89,58,1017,16,135,0,0,7.6
10/23/1995 7:30,89,58,1016,13,135,0,10,7.6
10/23/1995 8:00,89,63,1016,16,135,42,0,8
10/23/1995 8:30,89,71,1016,10,135,51,0,8.8
10/23/1995 9:00,84,75,1016,30,135,50,0,10
10/23/1995 9:30,84,83,1016,38,135,51,0,10.9
10/23/1995 10:00,84,92,1015,39,135,6,0,11.8
10/23/1995 10:30,83,96,1015,45,135,0,0,12.3
10/23/1995 11:00,85,102,1015,36,135,0,0,12.7
10/23/1995 11:30,79,97,1014,45,135,0,0,13.2
10/23/1995 12:00,75,97,1014,57,180,0,0,14.1
10/23/1995 12:30,80,107,1014,58,135,0,0,14.1
10/23/1995 13:00,80,107,1013,40,135,0,0,14.1
10/23/1995 13:30,76,103,1013,48,135,0,0,14.5
10/23/1995 14:00,76,103,1013,48,135,0,0,14.5
10/23/1995 14:30,80,111,1012,37,180,0,0,14.5
10/23/1995 15:00,80,111,1012,24,135,0,0,14.5
10/23/1995 15:30,76,103,1012,33,180,0,0,14.5
10/23/1995 16:00,70,88,1012,51,180,0,0,14.1
10/23/1995 16:30,75,97,1012,26,180,0,0,14.1
10/23/1995 17:00,75,93,1012,28,180,0,610,13.6
10/23/1995 17:30,75,93,1012,37,180,0,0,13.6
10/23/1995 18:00,74,86,1012,27,180,0,0,13.2
10/23/1995 18:30,85,102,1012,38,135,0,0,12.7
10/23/1995 19:00,85,102,1012,45,135,0,0,12.7
10/23/1995 19:30,85,102,1012,59,135,0,0,12.7
10/23/1995 20:00,85,102,1012,51,135,0,0,12.7
10/23/1995 20:30,85,102,1012,43,135,0,0,12.7
10/23/1995 21:00,89,110,1012,31,135,0,0,12.7
10/23/1995 21:30,85,102,1012,16,135,0,0,12.7
10/23/1995 22:00,83,96,1012,41,135,0,0,12.3
10/23/1995 22:30,83,96,1012,42,135,0,0,12.3
10/23/1995 22:59,84,92,1012,41,135,0,0,11.8
10/23/1995 23:00,84,92,1012,41,135,0,0,11.8
10/23/1995 23:30,84,92,1011,32,180,0,0,11.8
10/24/1995 0:00,89,101,1012,33,180,0,0,11.8
10/24/1995 0:30,89,101,1012,35,180,0,0,11.8
10/24/1995 1:00,95,110,1011,39,135,0,0,11.8
10/24/1995 1:30,89,106,1011,44,135,0,0,12.3
10/24/1995 2:00,89,106,1011,44,135,0,0,12.3
10/24/1995 2:30,89,110,1010,49,135,0,0,12.7
10/24/1995 3:00,89,110,1010,54,135,0,0,12.7
10/24/1995 3:30,89,110,1010,65,135,0,0,12.7
10/24/1995 4:00,89,110,1010,67,135,0,0,12.7
10/24/1995 4:30,89,110,1009,80,135,0,0,12.7
10/24/1995 5:00,89,110,1009,86,135,0,0,12.7
10/24/1995 5:30,89,110,1008,78,135,0,0,12.7
10/24/1995 6:00,95,120,1008,76,135,0,0,12.7
10/24/1995 6:30,95,120,1008,67,135,0,0,12.7
10/24/1995 7:00,95,120,1008,69,135,0,0,12.7
10/24/1995 7:30,95,120,1008,58,180,0,0,12.7
10/24/1995 8:00,94,123,1008,64,135,40,0,13.2
10/24/1995 8:30,90,119,1007,51,180,51,0,13.6
10/24/1995 9:00,81,117,1007,83,180,49,0,15
10/24/1995 9:30,85,130,1006,97,135,51,0,15.5
10/24/1995 10:00,80,130,1006,92,135,50,0,16.4
10/24/1995 10:30,77,133,1006,92,135,51,0,17.3
10/24/1995 11:00,78,139,1005,94,180,50,0,17.7
10/24/1995 11:30,74,139,1004,95,180,50,0,18.6
10/24/1995 12:00,75,145,1003,96,180,51,0,19.1
10/24/1995 12:30,75,145,1003,105,135,50,0,19.1
10/24/1995 13:00,67,138,1002,91,180,50,0,20
10/24/1995 13:30,67,138,1002,108,180,50,0,20
10/24/1995 14:00,71,142,1001,112,135,50,0,19.5
10/24/1995 14:30,75,145,1000,109,135,51,0,19.1
10/24/1995 15:00,71,132,1000,107,135,17,0,18.6
10/24/1995 15:30,74,135,1000,107,135,8,0,18.2
10/24/1995 16:00,74,129,999,102,135,0,0,17.7
10/24/1995 16:30,77,133,999,117,135,0,0,17.3
10/24/1995 17:00,77,133,998,124,180,0,0,17.3
10/24/1995 17:30,74,129,998,119,180,0,0,17.7
10/24/1995 18:00,74,129,997,122,180,0,0,17.7
10/24/1995 18:30,74,135,997,133,180,0,0,18.2
10/24/1995 19:00,74,135,996,125,180,0,0,18.2
10/24/1995 19:30,71,132,996,121,135,0,0,18.6
10/24/1995 20:00,71,132,996,126,135,0,0,18.6
10/24/1995 20:30,70,136,996,125,180,0,0,19.1
10/24/1995 21:00,82,146,996,120,180,0,270,17.7
10/24/1995 21:30,95,146,996,102,180,0,1710,15.5
10/24/1995 22:00,90,134,996,87,180,0,2000,15
10/24/1995 22:30,94,141,997,84,180,0,60,15
10/24/1995 22:59,85,125,997,87,180,0,120,15
10/24/1995 23:00,85,125,997,87,180,0,0,15
10/24/1995 23:30,90,125,997,83,180,0,0,14.1
10/25/1995 0:00,90,119,998,67,180,0,0,13.6
10/25/1995 0:30,80,102,998,99,180,0,0,13.6
10/25/1995 1:00,84,105,999,86,180,0,0,13.2
10/25/1995 1:30,85,102,1000,63,180,0,0,12.7
10/25/1995 2:00,83,96,1000,72,180,0,0,12.3
10/25/1995 2:30,89,101,1001,71,180,0,0,11.8
10/25/1995 3:00,84,92,1001,57,180,0,0,11.8
10/25/1995 3:30,89,96,1002,47,180,0,0,11.4
10/25/1995 4:00,89,96,1003,29,225,0,0,11.4
10/25/1995 4:30,95,101,1004,38,225,0,0,10.9
10/25/1995 5:00,89,91,1004,26,180,0,0,10.9
10/25/1995 5:30,89,91,1005,40,225,0,0,10.9
10/25/1995 6:00,88,87,1006,38,180,0,0,10.5
10/25/1995 6:30,88,87,1007,47,180,0,60,10.5
10/25/1995 7:00,90,84,1008,50,180,0,10,10
10/25/1995 7:30,89,79,1008,42,180,0,0,9.6
10/25/1995 8:00,84,75,1009,47,180,39,0,10
10/25/1995 8:30,83,78,1010,61,180,50,0,10.5
10/25/1995 9:00,78,77,1010,74,180,51,0,11.4
10/25/1995 9:30,78,82,1010,74,180,50,0,11.8
10/25/1995 10:00,74,83,1010,90,180,50,0,12.7
10/25/1995 10:30,75,93,1012,86,180,50,0,13.6
10/25/1995 11:00,67,84,1011,87,180,51,0,14.5
10/25/1995 11:30,71,93,1011,86,180,34,0,14.5
10/25/1995 12:00,71,93,1012,91,180,13,0,14.5
10/25/1995 12:30,67,98,1012,78,180,48,0,15.9
10/25/1995 13:00,67,98,1012,96,180,35,0,15.9
10/25/1995 13:30,63,89,1012,78,180,50,0,15.9
10/25/1995 14:00,67,98,1012,79,180,51,0,15.9
10/25/1995 14:30,67,94,1012,96,180,49,0,15.5
10/25/1995 15:00,67,94,1013,82,180,45,0,15.5
10/25/1995 15:30,71,99,1013,63,225,48,0,15
10/25/1995 16:00,71,93,1013,58,225,24,0,14.5
10/25/1995 16:30,75,97,1014,30,180,0,0,14.1
10/25/1995 17:00,75,93,1013,40,180,0,0,13.6
10/25/1995 17:30,74,86,1014,32,180,0,0,13.2
10/25/1995 18:00,79,92,1014,23,180,0,0,12.7
10/25/1995 18:30,79,87,1015,34,180,0,0,12.3
10/25/1995 19:00,84,92,1015,35,180,0,0,11.8
10/25/1995 19:30,84,92,1015,44,180,0,0,11.8
10/25/1995 20:00,89,101,1015,50,180,0,0,11.8
10/25/1995 20:30,89,101,1015,58,180,0,0,11.8
10/25/1995 21:00,84,92,1015,52,135,0,0,11.8
10/25/1995 21:30,84,92,1015,53,135,0,0,11.8
10/25/1995 22:00,84,92,1015,46,135,0,0,11.8
10/25/1995 22:30,84,92,1015,46,135,0,0,11.8
10/25/1995 22:59,89,101,1015,70,180,0,0,11.8
10/25/1995 23:00,89,101,1015,70,180,0,0,11.8
10/25/1995 23:30,89,101,1014,43,180,0,0,11.8
10/26/1995 0:00,89,101,1014,37,135,0,0,11.8
10/26/1995 0:30,89,101,1014,40,135,0,0,11.8
10/26/1995 1:00,83,96,1014,39,135,0,0,12.3
10/26/1995 1:30,83,96,1014,48,135,0,0,12.3
10/26/1995 2:00,83,96,1014,49,135,0,0,12.3
10/26/1995 2:30,89,101,1014,52,135,0,0,11.8
10/26/1995 3:00,89,101,1013,61,135,0,0,11.8
10/26/1995 3:30,89,101,1013,56,135,0,0,11.8
10/26/1995 4:00,89,101,1013,55,135,0,0,11.8
10/26/1995 4:30,89,101,1012,51,135,0,0,11.8
10/26/1995 5:00,89,101,1012,45,135,0,0,11.8
10/26/1995 5:30,89,101,1012,51,135,0,0,11.8
10/26/1995 6:00,89,101,1012,53,135,0,0,11.8
10/26/1995 6:30,89,101,1011,42,135,0,0,11.8
10/26/1995 7:00,89,101,1011,51,180,0,0,11.8
10/26/1995 7:30,83,96,1011,51,135,0,0,12.3
10/26/1995 8:00,85,102,1011,49,135,0,0,12.7
10/26/1995 8:30,84,105,1011,48,135,0,0,13.2
10/26/1995 9:00,85,112,1011,46,135,0,0,13.6
10/26/1995 9:30,84,115,1010,50,135,0,0,14.1
10/26/1995 10:00,86,121,1010,45,135,0,0,14.5
10/26/1995 10:30,86,121,1010,59,180,0,0,14.5
10/26/1995 11:00,85,125,1009,63,135,0,0,15
10/26/1995 11:30,80,120,1009,60,135,0,0,15.5
10/26/1995 12:00,90,134,1009,51,135,0,0,15
10/26/1995 12:30,85,130,1008,37,135,0,0,15.5
10/26/1995 13:00,85,134,1008,49,135,0,0,15.9
10/26/1995 13:30,85,134,1008,42,180,0,0,15.9
10/26/1995 14:00,85,134,1008,35,180,0,0,15.9
10/26/1995 14:30,85,134,1007,42,180,0,0,15.9
10/26/1995 15:00,90,143,1007,44,180,0,0,15.9
10/26/1995 15:30,85,134,1007,45,180,0,0,15.9
10/26/1995 16:00,90,143,1007,47,180,0,70,15.9
10/26/1995 16:30,90,143,1006,51,180,0,10,15.9
10/26/1995 17:00,90,143,1006,43,180,0,60,15.9
10/26/1995 17:30,90,143,1006,42,180,0,360,15.9
10/26/1995 18:00,90,143,1006,63,180,0,230,15.9
10/26/1995 18:30,90,143,1006,60,180,0,90,15.9
10/26/1995 19:00,90,143,1006,48,180,0,330,15.9
10/26/1995 19:30,95,146,1006,48,180,0,240,15.5
10/26/1995 20:00,95,146,1006,42,135,0,110,15.5
10/26/1995 20:30,90,143,1006,46,135,0,30,15.9
10/26/1995 21:00,96,152,1005,64,135,0,100,15.9
10/26/1995 21:30,91,149,1005,76,180,0,60,16.4
10/26/1995 22:00,91,153,1005,85,180,0,0,16.8
10/26/1995 22:30,86,149,1005,87,180,0,0,17.3
10/26/1995 22:59,86,149,1005,86,180,0,0,17.3
10/26/1995 23:00,86,149,1005,86,180,0,0,17.3
10/26/1995 23:30,86,149,1005,68,180,0,0,17.3
10/27/1995 0:00,86,149,1006,63,180,0,0,17.3
10/27/1995 0:30,86,149,1005,54,180,0,0,17.3
10/27/1995 1:00,82,142,1006,58,180,0,0,17.3
10/27/1995 1:30,87,146,1005,61,180,0,0,16.8
10/27/1995 2:00,87,146,1006,55,180,0,0,16.8
10/27/1995 2:30,85,140,1006,43,180,0,0,16.4
10/27/1995 3:00,85,140,1006,57,225,0,0,16.4
10/27/1995 3:30,85,140,1006,47,180,0,0,16.4
10/27/1995 4:00,85,140,1006,44,180,0,0,16.4
10/27/1995 4:30,85,134,1006,36,225,0,0,15.9
10/27/1995 5:00,89,137,1006,41,180,0,0,15.5
10/27/1995 5:30,85,125,1007,49,225,0,0,15
10/27/1995 6:00,85,125,1007,31,225,0,0,15
10/27/1995 6:30,80,120,1008,38,180,0,0,15.5
10/27/1995 7:00,85,125,1008,39,225,0,20,15
10/27/1995 7:30,75,97,1009,60,270,0,10,14.1
10/27/1995 8:00,80,102,1010,58,270,0,0,13.6
10/27/1995 8:30,80,102,1010,26,270,0,0,13.6
10/27/1995 9:00,80,107,1010,18,270,0,0,14.1
10/27/1995 9:30,70,82,1011,44,270,0,0,13.6
