,Date,Temp in C ,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Max wind speed (knots * 10),Unnamed: 10,Unnamed: 11,Unnamed: 12
2361,1995-08-20 06:00:00,15.5,89,137,1022,27.0,0.0,0,0,27.0,,,
2362,1995-08-20 06:30:00,15.9,85,134,1022,21.0,0.0,0,0,21.0,,,
2363,1995-08-20 07:00:00,16.4,85,140,1022,13.0,0.0,0,0,13.0,,,
2364,1995-08-20 07:30:00,16.8,87,146,1022,16.0,0.0,0,0,16.0,,,
2365,1995-08-20 08:00:00,17.7,87,155,1022,20.0,0.0,10,0,20.0,,,
2366,1995-08-20 08:30:00,19.1,78,152,1022,22.0,0.0,12,0,22.0,,,
2367,1995-08-20 09:00:00,19.5,79,159,1022,27.0,0.0,0,0,27.0,,,
2368,1995-08-20 09:30:00,20.9,68,149,1022,17.0,0.0,44,0,17.0,,,
2369,1995-08-20 10:00:00,22.2,66,156,1022,21.0,0.0,49,0,21.0,,,
2370,1995-08-20 10:30:00,23.5,61,155,1022,35.0,0.0,43,0,35.0,,,
2371,1995-08-20 11:00:00,23.9,62,161,1022,28.0,0.0,17,0,28.0,,,
2372,1995-08-20 11:30:00,25.2,54,152,1022,12.0,0.0,47,0,12.0,,,
2373,1995-08-20 12:00:00,25.7,51,148,1022,28.0,0.0,50,0,28.0,,,
2374,1995-08-20 12:30:00,26.1,49,146,1022,36.0,0.0,51,0,36.0,,,
2375,1995-08-20 13:00:00,26.5,47,142,1021,32.0,0.0,51,0,32.0,,,
2376,1995-08-20 13:30:00,27.0,44,139,1021,36.0,0.0,49,0,36.0,,,
2377,1995-08-20 14:00:00,27.0,44,139,1021,38.0,0.0,47,0,38.0,,,
2378,1995-08-20 14:30:00,27.4,50,162,1021,41.0,0.0,46,0,41.0,,,
2379,1995-08-20 15:00:00,27.8,51,169,1021,36.0,0.0,32,0,36.0,,,
2380,1995-08-20 15:30:00,27.4,48,154,1021,27.0,0.0,18,0,27.0,,,
2381,1995-08-20 16:00:00,27.8,41,132,1021,38.0,0.0,49,0,38.0,,,
2382,1995-08-20 16:30:00,27.8,46,151,1021,42.0,0.0,51,0,42.0,,,
2383,1995-08-20 17:00:00,27.8,41,132,1021,43.0,0.0,50,0,43.0,,,
2384,1995-08-20 17:30:00,27.8,48,159,1021,58.0,0.0,51,0,58.0,,,
2385,1995-08-20 18:00:00,27.4,50,162,1021,55.0,0.0,50,0,55.0,,,
2386,1995-08-20 18:30:00,26.5,53,161,1021,39.0,0.0,7,0,39.0,,,
2387,1995-08-20 19:00:00,25.7,51,148,1022,6.0,45.0,0,0,6.0,,,
2388,1995-08-20 19:30:00,24.3,59,158,1022,2.0,0.0,0,0,2.0,,,
2389,1995-08-20 20:00:00,23.5,64,164,1022,1.0,180.0,0,0,1.0,,,
2390,1995-08-20 20:30:00,22.6,57,136,1023,0.0,,0,0,0.0,,,
2391,1995-08-20 21:00:00,22.2,59,139,1023,0.0,,0,0,0.0,,,
2392,1995-08-20 21:30:00,21.7,63,143,1022,0.0,,0,0,0.0,,,
2393,1995-08-20 22:00:00,21.3,61,136,1023,0.0,,0,0,0.0,,,
2394,1995-08-20 22:30:00,20.9,64,139,1023,0.0,,0,0,0.0,,,
2395,1995-08-20 22:59:00,20.0,63,128,1023,0.0,,0,0,0.0,,,
2396,1995-08-20 23:00:00,20.0,63,128,1023,0.0,,0,0,0.0,,,
2397,1995-08-20 23:30:00,20.0,63,128,1024,0.0,,0,0,0.0,,,
2398,1995-08-21 00:00:00,19.5,67,132,1023,0.0,,0,0,0.0,,,
2399,1995-08-21 00:30:00,18.6,74,139,1023,0.0,,0,0,0.0,,,
2400,1995-08-21 01:00:00,18.2,74,135,1023,0.0,,0,0,0.0,,,
2401,1995-08-21 01:30:00,17.7,74,129,1023,0.0,,0,0,0.0,,,
2402,1995-08-21 02:00:00,17.3,77,133,1024,1.0,0.0,0,0,1.0,,,
2403,1995-08-21 02:30:00,17.3,72,123,1023,0.0,,0,0,0.0,,,
2404,1995-08-21 03:00:00,16.4,76,123,1023,0.0,,0,0,0.0,,,
2405,1995-08-21 03:30:00,15.9,81,127,1023,6.0,0.0,0,0,6.0,,,
2406,1995-08-21 04:00:00,15.9,81,127,1023,1.0,0.0,0,0,1.0,,,
2407,1995-08-21 04:30:00,15.0,85,125,1023,0.0,,0,0,0.0,,,
2408,1995-08-21 05:00:00,15.0,85,125,1024,0.0,,0,0,0.0,,,
2409,1995-08-21 05:30:00,15.0,85,125,1023,0.0,,0,0,0.0,,,
2410,1995-08-21 06:00:00,14.5,86,121,1023,0.0,,0,0,0.0,,,
2411,1995-08-21 06:30:00,14.5,86,121,1024,0.0,,11,0,0.0,,,
2412,1995-08-21 07:00:00,15.0,85,125,1024,0.0,,43,0,0.0,,,
2413,1995-08-21 07:30:00,15.9,81,127,1024,1.0,180.0,2,0,1.0,,,
2414,1995-08-21 08:00:00,17.3,77,133,1024,0.0,,17,0,0.0,,,
2415,1995-08-21 08:30:00,17.7,82,146,1024,6.0,0.0,50,0,6.0,,,
2416,1995-08-21 09:00:00,19.5,71,142,1024,4.0,0.0,51,0,4.0,,,
2417,1995-08-21 09:30:00,20.4,64,135,1024,9.0,0.0,50,0,9.0,,,
2418,1995-08-21 10:00:00,21.3,61,136,1024,10.0,0.0,50,0,10.0,,,
2419,1995-08-21 10:30:00,22.6,57,136,1024,7.0,0.0,51,0,7.0,,,
2420,1995-08-21 11:00:00,23.5,54,137,1023,7.0,45.0,50,0,7.0,,,
2421,1995-08-21 11:30:00,24.3,47,122,1023,24.0,0.0,50,0,24.0,,,
2422,1995-08-21 12:00:00,25.2,50,142,1023,14.0,0.0,51,0,14.0,,,
2423,1995-08-21 12:30:00,26.1,43,126,1023,10.0,0.0,49,0,10.0,,,
2424,1995-08-21 13:00:00,26.5,47,142,1022,15.0,0.0,51,0,15.0,,,
2425,1995-08-21 13:30:00,27.0,44,139,1022,15.0,0.0,50,0,15.0,,,
2426,1995-08-21 14:00:00,27.8,43,141,1022,16.0,0.0,51,0,16.0,,,
2427,1995-08-21 14:30:00,29.1,37,131,1022,15.0,0.0,50,0,15.0,,,
2428,1995-08-21 15:00:00,28.7,44,153,1021,13.0,0.0,50,0,13.0,,,
2429,1995-08-21 15:30:00,28.7,39,134,1021,18.0,0.0,50,0,18.0,,,
2430,1995-08-21 16:00:00,29.1,42,150,1021,9.0,0.0,50,0,9.0,,,
2431,1995-08-21 16:30:00,29.6,45,165,1020,4.0,45.0,51,0,4.0,,,
2432,1995-08-21 17:00:00,29.1,45,160,1020,9.0,45.0,50,0,9.0,,,
2433,1995-08-21 17:30:00,29.1,45,160,1020,23.0,0.0,50,0,23.0,,,
2434,1995-08-21 18:00:00,28.7,42,145,1020,30.0,45.0,51,0,30.0,,,
2435,1995-08-21 18:30:00,27.8,43,141,1020,37.0,45.0,35,0,37.0,,,
2436,1995-08-21 19:00:00,26.1,49,146,1021,32.0,0.0,0,0,32.0,,,
2437,1995-08-21 19:30:00,24.8,53,145,1021,21.0,45.0,0,0,21.0,,,
2438,1995-08-21 20:00:00,23.9,52,134,1021,2.0,45.0,0,0,2.0,,,
2439,1995-08-21 20:30:00,23.0,54,133,1021,0.0,,0,0,0.0,,,
2440,1995-08-21 21:00:00,22.2,55,129,1021,1.0,90.0,0,0,1.0,,,
2441,1995-08-21 21:30:00,21.7,59,133,1021,0.0,,0,0,0.0,,,
2442,1995-08-21 22:00:00,21.3,61,136,1021,0.0,,0,0,0.0,,,
2443,1995-08-21 22:30:00,20.4,64,135,1021,0.0,,0,0,0.0,,,
2444,1995-08-21 22:59:00,20.0,67,138,1021,0.0,,0,0,0.0,,,
2445,1995-08-21 23:00:00,20.0,67,138,1021,0.0,,0,0,0.0,,,
2446,1995-08-21 23:30:00,20.0,67,138,1021,0.0,,0,0,0.0,,,
2447,1995-08-22 00:00:00,19.1,75,145,1021,0.0,,0,0,0.0,,,
2448,1995-08-22 00:30:00,18.6,79,149,1021,0.0,,0,0,0.0,,,
2449,1995-08-22 01:00:00,18.2,78,142,1020,0.0,,0,0,0.0,,,
2450,1995-08-22 01:30:00,17.7,82,146,1021,0.0,,0,0,0.0,,,
2451,1995-08-22 02:00:00,17.3,82,142,1020,0.0,,0,0,0.0,,,
2452,1995-08-22 02:30:00,16.8,87,146,1020,0.0,,0,0,0.0,,,
2453,1995-08-22 03:00:00,17.3,82,142,1020,0.0,,0,0,0.0,,,
2454,1995-08-22 03:30:00,17.3,91,158,1020,2.0,180.0,0,0,2.0,,,
2455,1995-08-22 04:00:00,16.8,96,161,1020,0.0,,0,0,0.0,,,
2456,1995-08-22 04:30:00,16.8,91,153,1020,0.0,,0,0,0.0,,,
2457,1995-08-22 05:00:00,16.8,91,153,1020,0.0,,0,0,0.0,,,
2458,1995-08-22 05:30:00,16.8,91,153,1020,0.0,,0,0,0.0,,,
2459,1995-08-22 06:00:00,16.4,91,149,1020,0.0,,0,0,0.0,,,
2460,1995-08-22 06:30:00,16.4,91,149,1020,0.0,,0,0,0.0,,,
2461,1995-08-22 07:00:00,16.4,91,149,1020,0.0,,0,0,0.0,,,
2462,1995-08-22 07:30:00,16.4,91,149,1020,0.0,,0,0,0.0,,,
2463,1995-08-22 08:00:00,16.8,87,146,1020,0.0,,0,0,0.0,,,
2464,1995-08-22 08:30:00,17.3,86,149,1020,1.0,180.0,4,0,1.0,,,
2465,1995-08-22 09:00:00,17.3,86,149,1020,0.0,,45,0,0.0,,,
2466,1995-08-22 09:30:00,18.6,79,149,1019,1.0,180.0,50,0,1.0,,,
2467,1995-08-22 10:00:00,20.0,75,155,1019,1.0,180.0,51,0,1.0,,,
2468,1995-08-22 11:00:00,22.6,67,161,1019,2.0,45.0,52,0,2.0,,,
2469,1995-08-22 11:30:00,23.9,62,161,1018,2.0,0.0,50,0,2.0,,,
2470,1995-08-22 14:00:00,27.8,54,177,1016,2.0,225.0,251,0,2.0,,,
2471,1995-08-22 15:00:00,29.1,50,176,1015,3.0,315.0,35,0,3.0,,,
2472,1995-08-22 15:30:00,29.1,53,185,1015,12.0,225.0,51,0,12.0,,,
2473,1995-08-22 16:00:00,29.1,53,185,1015,3.0,135.0,50,0,3.0,,,
2474,1995-08-22 16:30:00,29.6,50,182,1014,2.0,180.0,50,0,2.0,,,
2475,1995-08-22 17:00:00,29.6,50,182,1014,0.0,,51,0,0.0,,,
2476,1995-08-22 17:30:00,29.6,53,189,1014,3.0,180.0,50,0,3.0,,,
2477,1995-08-22 18:00:00,29.1,53,185,1014,1.0,180.0,49,0,1.0,,,
2478,1995-08-22 18:30:00,28.3,57,190,1014,0.0,,0,0,0.0,,,
2479,1995-08-22 19:00:00,27.0,58,182,1014,0.0,,0,0,0.0,,,
2480,1995-08-22 19:30:00,26.1,61,180,1014,9.0,180.0,0,0,9.0,,,
2481,1995-08-22 20:00:00,24.8,69,188,1014,18.0,135.0,0,0,18.0,,,
2482,1995-08-22 20:30:00,23.9,68,177,1015,6.0,180.0,0,0,6.0,,,
2483,1995-08-22 21:00:00,23.5,67,171,1014,7.0,180.0,0,0,7.0,,,
2484,1995-08-22 21:30:00,23.0,71,174,1015,15.0,180.0,0,0,15.0,,,
2485,1995-08-22 22:00:00,22.2,77,179,1014,27.0,180.0,0,0,27.0,,,
2486,1995-08-22 22:30:00,21.3,80,178,1014,14.0,180.0,0,0,14.0,,,
2487,1995-08-22 22:59:00,20.9,79,172,1014,10.0,180.0,0,0,10.0,,,
2488,1995-08-22 23:00:00,20.9,79,172,1014,10.0,180.0,0,0,10.0,,,
2489,1995-08-22 23:30:00,20.0,83,171,1014,24.0,180.0,0,0,24.0,,,
2490,1995-08-23 00:00:00,20.0,83,171,1014,17.0,135.0,0,0,17.0,,,
2491,1995-08-23 00:30:00,20.0,79,162,1013,13.0,180.0,0,0,13.0,,,
2492,1995-08-23 01:00:00,19.1,83,161,1013,19.0,180.0,0,0,19.0,,,
2493,1995-08-23 01:30:00,18.6,87,165,1013,23.0,180.0,0,0,23.0,,,
2494,1995-08-23 02:00:00,18.6,87,165,1013,19.0,180.0,0,0,19.0,,,
2495,1995-08-23 02:30:00,18.2,86,159,1012,19.0,180.0,0,0,19.0,,,
2496,1995-08-23 03:00:00,17.7,91,162,1012,4.0,180.0,0,0,4.0,,,
2497,1995-08-23 03:30:00,17.7,87,155,1012,7.0,180.0,0,0,7.0,,,
2498,1995-08-23 04:00:00,17.3,86,149,1012,2.0,180.0,0,0,2.0,,,
2499,1995-08-23 04:30:00,17.3,86,149,1012,1.0,180.0,0,0,1.0,,,
2500,1995-08-23 05:00:00,16.8,87,146,1012,1.0,180.0,0,0,1.0,,,
2501,1995-08-23 05:30:00,16.8,87,146,1012,0.0,,0,0,0.0,,,
2502,1995-08-23 06:00:00,17.3,82,142,1012,0.0,,0,0,0.0,,,
2503,1995-08-23 06:30:00,18.2,82,152,1012,0.0,,0,0,0.0,,,
2504,1995-08-23 07:00:00,18.6,83,156,1012,0.0,,0,0,0.0,,,
2505,1995-08-23 07:30:00,19.5,79,159,1013,0.0,,0,0,0.0,,,
2506,1995-08-23 08:00:00,20.4,72,152,1012,7.0,315.0,0,0,7.0,,,
2507,1995-08-23 08:30:00,21.3,69,153,1012,23.0,0.0,0,0,23.0,,,
2508,1995-08-23 09:00:00,21.3,69,153,1012,43.0,0.0,0,0,43.0,,,
2509,1995-08-23 09:30:00,21.3,69,153,1013,36.0,315.0,0,0,36.0,,,
2510,1995-08-23 10:00:00,21.3,69,153,1013,34.0,315.0,0,0,34.0,,,
2511,1995-08-23 10:30:00,21.7,70,160,1013,24.0,315.0,0,0,24.0,,,
2512,1995-08-23 11:00:00,22.2,69,163,1012,29.0,315.0,0,0,29.0,,,
2513,1995-08-23 11:30:00,23.0,64,158,1012,25.0,315.0,0,0,25.0,,,
2514,1995-08-23 12:00:00,23.0,68,167,1012,30.0,315.0,0,0,30.0,,,
2515,1995-08-23 12:30:00,23.0,68,167,1012,25.0,315.0,0,0,25.0,,,
2516,1995-08-23 13:00:00,23.0,68,167,1012,19.0,315.0,0,0,19.0,,,
2517,1995-08-23 13:30:00,19.5,83,166,1012,49.0,315.0,0,470,49.0,,,
2518,1995-08-23 14:00:00,15.9,100,159,1013,54.0,315.0,0,3870,54.0,,,
2519,1995-08-23 14:30:00,15.0,100,150,1013,50.0,315.0,0,840,50.0,,,
2520,1995-08-23 15:00:00,15.5,100,155,1012,56.0,0.0,0,220,56.0,,,
2521,1995-08-23 15:30:00,16.4,95,156,1012,48.0,0.0,0,0,48.0,,,
2522,1995-08-23 16:00:00,16.8,91,153,1012,33.0,0.0,0,0,33.0,,,
2523,1995-08-23 16:30:00,19.1,75,145,1012,30.0,0.0,11,0,30.0,,,
2524,1995-08-23 17:00:00,18.6,79,149,1012,29.0,0.0,27,0,29.0,,,
2525,1995-08-23 17:30:00,18.6,79,149,1012,24.0,0.0,0,0,24.0,,,
2526,1995-08-23 18:00:00,19.1,78,152,1012,6.0,315.0,0,0,6.0,,,
2527,1995-08-23 18:30:00,19.1,83,161,1012,4.0,315.0,0,0,4.0,,,
2528,1995-08-23 19:00:00,18.2,86,159,1012,0.0,,0,0,0.0,,,
2529,1995-08-23 19:30:00,17.7,91,162,1012,0.0,,0,0,0.0,,,
2530,1995-08-23 20:00:00,17.3,91,158,1013,0.0,,0,0,0.0,,,
2531,1995-08-23 20:30:00,16.8,96,161,1013,0.0,,0,0,0.0,,,
2532,1995-08-23 21:00:00,16.4,91,149,1014,1.0,180.0,0,0,1.0,,,
2533,1995-08-23 21:30:00,16.4,91,149,1014,0.0,,0,0,0.0,,,
2534,1995-08-23 22:00:00,15.9,90,143,1014,0.0,,0,0,0.0,,,
2535,1995-08-23 22:30:00,15.0,90,134,1014,1.0,270.0,0,0,1.0,,,
2536,1995-08-23 22:59:00,15.0,75,107,1014,12.0,315.0,0,0,12.0,,,
2537,1995-08-23 23:00:00,15.0,75,107,1014,12.0,315.0,0,0,12.0,,,
2538,1995-08-23 23:30:00,15.0,71,99,1014,13.0,315.0,0,0,13.0,,,
2539,1995-08-24 00:00:00,14.5,76,103,1014,12.0,315.0,0,0,12.0,,,
2540,1995-08-24 00:30:00,14.1,84,115,1014,9.0,270.0,0,0,9.0,,,
2541,1995-08-24 01:00:00,13.6,90,119,1014,1.0,180.0,0,0,1.0,,,
2542,1995-08-24 01:30:00,13.2,84,105,1014,5.0,180.0,0,0,5.0,,,
2543,1995-08-24 02:00:00,12.7,89,110,1014,0.0,,0,0,0.0,,,
2544,1995-08-24 02:30:00,12.7,85,102,1014,1.0,180.0,0,0,1.0,,,
2545,1995-08-24 03:00:00,12.3,89,106,1014,0.0,,0,0,0.0,,,
2546,1995-08-24 03:30:00,12.3,83,96,1014,1.0,180.0,0,0,1.0,,,
2547,1995-08-24 04:00:00,11.8,89,101,1014,0.0,,0,0,0.0,,,
2548,1995-08-24 04:30:00,11.8,89,101,1014,0.0,,0,0,0.0,,,
2549,1995-08-24 05:00:00,11.8,95,110,1014,0.0,,0,0,0.0,,,
2550,1995-08-24 05:30:00,12.3,89,106,1014,0.0,,0,0,0.0,,,
2551,1995-08-24 06:00:00,12.3,94,114,1015,0.0,,20,0,0.0,,,
2552,1995-08-24 06:30:00,13.2,90,115,1015,0.0,,13,0,0.0,,,
2553,1995-08-24 07:00:00,14.1,84,115,1015,1.0,225.0,51,0,1.0,,,
2554,1995-08-24 07:30:00,15.0,90,134,1016,8.0,225.0,7,0,8.0,,,
2555,1995-08-24 08:00:00,15.9,85,134,1016,12.0,225.0,0,0,12.0,,,
2556,1995-08-24 08:30:00,16.8,77,127,1016,5.0,225.0,3,0,5.0,,,
2557,1995-08-24 09:00:00,16.8,82,137,1016,9.0,270.0,31,0,9.0,,,
2558,1995-08-24 09:30:00,18.6,62,111,1015,9.0,225.0,43,0,9.0,,,
2559,1995-08-24 10:00:00,19.5,67,132,1015,10.0,270.0,1,0,10.0,,,
2560,1995-08-24 10:30:00,20.0,67,138,1015,21.0,180.0,0,0,21.0,,,
2561,1995-08-24 11:00:00,20.9,64,139,1015,27.0,225.0,0,0,27.0,,,
2562,1995-08-24 11:30:00,21.3,58,128,1015,27.0,225.0,0,0,27.0,,,
2563,1995-08-24 12:00:00,21.3,54,117,1014,29.0,270.0,4,0,29.0,,,
2564,1995-08-24 12:30:00,22.2,55,129,1015,37.0,270.0,27,0,37.0,,,
2565,1995-08-24 13:00:00,22.2,59,139,1014,46.0,225.0,2,0,46.0,,,
2566,1995-08-24 13:30:00,22.6,60,144,1014,41.0,225.0,0,0,41.0,,,
2567,1995-08-24 14:00:00,22.6,53,125,1014,61.0,225.0,0,0,61.0,,,
2568,1995-08-24 14:30:00,22.2,59,139,1013,53.0,225.0,0,0,53.0,,,
2569,1995-08-24 15:00:00,22.2,55,129,1013,52.0,225.0,0,0,52.0,,,
2570,1995-08-24 15:30:00,23.5,51,128,1013,58.0,225.0,7,0,58.0,,,
2571,1995-08-24 16:00:00,23.0,57,141,1013,54.0,180.0,5,0,54.0,,,
2572,1995-08-24 16:30:00,22.6,57,136,1012,63.0,225.0,0,0,63.0,,,
2573,1995-08-24 17:00:00,22.6,60,144,1012,48.0,225.0,0,0,48.0,,,
2574,1995-08-24 17:30:00,22.6,60,144,1012,67.0,225.0,0,0,67.0,,,
2575,1995-08-24 18:00:00,22.2,62,147,1012,60.0,225.0,0,0,60.0,,,
2576,1995-08-24 18:30:00,21.7,63,143,1012,56.0,225.0,0,0,56.0,,,
2577,1995-08-24 19:00:00,21.3,69,153,1012,60.0,180.0,0,0,60.0,,,
2578,1995-08-24 19:30:00,20.4,76,159,1012,45.0,225.0,0,0,45.0,,,
2579,1995-08-24 20:00:00,20.4,76,159,1012,44.0,225.0,0,0,44.0,,,
2580,1995-08-24 20:30:00,20.0,79,162,1012,57.0,180.0,0,0,57.0,,,
2581,1995-08-24 21:00:00,20.0,79,162,1012,46.0,180.0,0,0,46.0,,,
2582,1995-08-24 21:30:00,20.0,79,162,1011,45.0,225.0,0,0,45.0,,,
2583,1995-08-24 22:00:00,20.0,79,162,1012,45.0,225.0,0,0,45.0,,,
2584,1995-08-24 22:30:00,20.0,83,171,1011,44.0,225.0,0,0,44.0,,,
2585,1995-08-24 22:59:00,20.0,83,171,1011,48.0,225.0,0,0,48.0,,,
2586,1995-08-24 23:00:00,20.0,83,171,1011,48.0,225.0,0,0,48.0,,,
2587,1995-08-24 23:30:00,19.5,88,174,1011,41.0,225.0,0,0,41.0,,,
2588,1995-08-25 00:00:00,19.5,83,166,1011,31.0,225.0,0,0,31.0,,,
2589,1995-08-25 00:30:00,19.1,87,168,1010,37.0,225.0,0,0,37.0,,,
2590,1995-08-25 01:00:00,18.6,87,165,1010,38.0,225.0,0,0,38.0,,,
2591,1995-08-25 01:30:00,18.6,87,165,1010,37.0,225.0,0,0,37.0,,,
2592,1995-08-25 02:00:00,18.2,86,159,1010,20.0,225.0,0,0,20.0,,,
2593,1995-08-25 02:30:00,17.7,87,155,1010,26.0,225.0,0,0,26.0,,,
2594,1995-08-25 03:00:00,17.7,87,155,1010,38.0,225.0,0,0,38.0,,,
2595,1995-08-25 03:30:00,17.7,87,155,1009,38.0,225.0,0,0,38.0,,,
2596,1995-08-25 04:00:00,17.7,87,155,1009,39.0,225.0,0,0,39.0,,,
2597,1995-08-25 04:30:00,17.3,91,158,1009,32.0,225.0,0,0,32.0,,,
2598,1995-08-25 05:00:00,17.3,86,149,1009,32.0,225.0,0,0,32.0,,,
2599,1995-08-25 05:30:00,17.3,86,149,1009,51.0,225.0,0,0,51.0,,,
2600,1995-08-25 06:00:00,17.7,87,155,1008,46.0,225.0,0,0,46.0,,,
2601,1995-08-25 06:30:00,18.6,83,156,1008,32.0,180.0,11,0,32.0,,,
2602,1995-08-25 07:00:00,19.5,79,159,1008,51.0,270.0,0,0,51.0,,,
2603,1995-08-25 07:30:00,20.0,75,155,1008,60.0,270.0,0,0,60.0,,,
2604,1995-08-25 08:00:00,20.9,68,149,1008,62.0,270.0,7,0,62.0,,,
2605,1995-08-25 08:30:00,20.9,68,149,1008,77.0,270.0,1,0,77.0,,,
2606,1995-08-25 09:00:00,21.3,65,146,1009,87.0,270.0,11,0,87.0,,,
2607,1995-08-25 09:30:00,22.2,55,129,1008,81.0,270.0,12,0,81.0,,,
2608,1995-08-25 10:00:00,22.2,59,139,1008,91.0,270.0,48,0,91.0,,,
2609,1995-08-25 10:30:00,22.2,59,139,1008,99.0,270.0,50,0,99.0,,,
2610,1995-08-25 11:00:00,22.6,60,144,1008,87.0,270.0,43,0,87.0,,,
2611,1995-08-25 11:30:00,23.0,54,133,1008,89.0,270.0,16,0,89.0,,,
2612,1995-08-25 12:00:00,23.0,50,122,1008,95.0,270.0,19,0,95.0,,,
2613,1995-08-25 12:30:00,23.5,48,118,1008,92.0,270.0,16,0,92.0,,,
2614,1995-08-25 13:00:00,24.3,41,101,1008,96.0,270.0,35,0,96.0,,,
2615,1995-08-25 13:30:00,24.8,41,106,1008,81.0,270.0,17,0,81.0,,,
2616,1995-08-25 14:00:00,24.3,37,89,1008,96.0,270.0,28,0,96.0,,,
2617,1995-08-25 14:30:00,31.1,28,103,1008,95.0,270.0,44,0,95.0,,,
2618,1995-08-25 15:00:00,25.2,36,92,1009,109.0,270.0,47,0,109.0,,,
2619,1995-08-25 15:30:00,25.2,36,92,1009,92.0,270.0,52,0,92.0,,,
2620,1995-08-25 16:00:00,25.2,33,79,1009,100.0,270.0,50,0,100.0,,,
2621,1995-08-25 16:30:00,24.8,35,83,1009,88.0,315.0,50,0,88.0,,,
2622,1995-08-25 17:00:00,24.8,41,106,1009,79.0,315.0,51,0,79.0,,,
2623,1995-08-25 17:30:00,23.9,39,93,1010,75.0,315.0,50,0,75.0,,,
2624,1995-08-25 18:00:00,22.6,44,96,1010,76.0,315.0,34,0,76.0,,,
2625,1995-08-25 18:30:00,21.3,44,85,1011,77.0,315.0,0,0,77.0,,,
2626,1995-08-25 19:00:00,20.0,45,77,1011,93.0,315.0,0,0,93.0,,,
2627,1995-08-25 19:30:00,19.1,47,76,1012,78.0,315.0,0,0,78.0,,,
2628,1995-08-25 20:00:00,18.6,47,69,1012,64.0,315.0,0,0,64.0,,,
2629,1995-08-25 20:30:00,18.6,51,82,1012,41.0,315.0,0,0,41.0,,,
2630,1995-08-25 21:00:00,18.6,51,82,1012,47.0,270.0,0,0,47.0,,,
2631,1995-08-25 21:30:00,18.6,51,82,1012,53.0,270.0,0,0,53.0,,,
2632,1995-08-25 22:00:00,18.6,54,91,1013,53.0,315.0,0,0,53.0,,,
2633,1995-08-25 22:30:00,18.6,54,91,1013,60.0,315.0,1,0,60.0,,,
2634,1995-08-25 22:59:00,18.2,57,96,1013,47.0,315.0,0,0,47.0,,,
2635,1995-08-25 23:00:00,18.2,57,96,1013,47.0,315.0,0,0,47.0,,,
2636,1995-08-25 23:30:00,18.2,57,96,1014,51.0,315.0,0,0,51.0,,,
2637,1995-08-26 00:00:00,18.2,61,107,1014,42.0,315.0,0,0,42.0,,,
2638,1995-08-26 00:30:00,17.7,61,100,1014,51.0,315.0,0,0,51.0,,,
2639,1995-08-26 01:00:00,17.3,60,95,1014,44.0,315.0,0,0,44.0,,,
2640,1995-08-26 01:30:00,16.8,64,100,1014,44.0,315.0,0,0,44.0,,,
2641,1995-08-26 02:00:00,16.8,64,100,1015,37.0,315.0,0,0,37.0,,,
2642,1995-08-26 02:30:00,16.4,68,104,1015,34.0,315.0,0,0,34.0,,,
2643,1995-08-26 03:00:00,16.4,68,104,1015,30.0,315.0,0,0,30.0,,,
2644,1995-08-26 03:30:00,15.9,72,109,1015,29.0,270.0,0,0,29.0,,,
2645,1995-08-26 04:00:00,16.4,72,113,1015,21.0,315.0,0,0,21.0,,,
2646,1995-08-26 04:30:00,15.9,72,109,1016,29.0,315.0,0,0,29.0,,,
2647,1995-08-26 05:00:00,15.9,72,109,1016,27.0,270.0,0,0,27.0,,,
2648,1995-08-26 05:30:00,15.9,72,109,1016,29.0,270.0,0,0,29.0,,,
2649,1995-08-26 06:00:00,15.9,72,109,1017,34.0,270.0,0,0,34.0,,,
2650,1995-08-26 06:30:00,16.4,72,113,1017,23.0,270.0,0,0,23.0,,,
2651,1995-08-26 07:00:00,16.4,72,113,1017,35.0,270.0,0,0,35.0,,,
2652,1995-08-26 07:30:00,16.8,68,109,1017,32.0,270.0,0,0,32.0,,,
2653,1995-08-26 08:00:00,16.4,72,113,1017,39.0,270.0,0,0,39.0,,,
2654,1995-08-26 08:30:00,16.8,73,119,1017,19.0,315.0,0,0,19.0,,,
2655,1995-08-26 09:00:00,17.7,65,111,1018,20.0,270.0,0,0,20.0,,,
2656,1995-08-26 09:30:00,18.6,62,111,1018,32.0,315.0,0,0,32.0,,,
2657,1995-08-26 10:00:00,19.1,58,107,1017,31.0,315.0,0,0,31.0,,,
2658,1995-08-26 10:30:00,19.1,55,98,1018,35.0,315.0,1,0,35.0,,,
2659,1995-08-26 11:00:00,20.4,53,106,1017,38.0,315.0,0,0,38.0,,,
2660,1995-08-26 11:30:00,20.9,50,101,1017,32.0,315.0,6,0,32.0,,,
2661,1995-08-26 12:00:00,21.3,47,97,1017,30.0,270.0,2,0,30.0,,,
2662,1995-08-26 12:30:00,21.3,51,109,1016,52.0,270.0,4,0,52.0,,,
2663,1995-08-26 13:00:00,22.2,46,100,1017,43.0,270.0,37,0,43.0,,,
2664,1995-08-26 13:30:00,23.0,48,113,1016,45.0,270.0,10,0,45.0,,,
2665,1995-08-26 14:00:00,22.6,50,117,1016,34.0,270.0,0,0,34.0,,,
